"Customer ID","Number of Referrals","Tenure in Months",Offer,"Phone Service","Avg Monthly Long Distance Charges","Multiple Lines","Internet Type","Avg Monthly GB Download","Online Security","Online Backup","Device Protection Plan","Premium Tech Support","Streaming TV","Streaming Movies","Streaming Music","Unlimited Data",Contract,"Paperless Billing","Payment Method","Monthly Charge","Total Charges","Total Refunds","Total Extra Data Charges","Total Long Distance Charges","Total Revenue",City,"Zip Code",Latitude,Longitude,Population,Gender,Age,Married,"Number of Dependents","Satisfaction Score","Customer Status","Churn Label","Churn Score",CLTV,"Churn Category","Churn Reason"
9134-CEQMF,1,7,"Offer E",Yes,13.63,No,"Fiber Optic",27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.5,676.7,0,0,95.41,772.11,Nice,95464,39.12334,-122.838198,"2,223",Male,75,Yes,0,2,Churned,Yes,89,3077,Dissatisfaction,"Network reliability"
8519-IMDHU,1,15,None,Yes,45.25,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.6,1345.55,0,0,678.75,2024.3,Alderpoint,95511,40.166028,-123.584144,261,Male,74,Yes,0,1,Churned,Yes,83,4981,Competitor,"Competitor had better devices"
3372-KWFBM,0,16,None,Yes,19.18,Yes,"Fiber Optic",22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",86.6,1281,0,0,306.88,1587.88,Bayside,95524,40.825486,-124.049485,"1,689",Male,76,No,0,3,Churned,Yes,81,2508,Dissatisfaction,"Network reliability"
7206-GZCDC,0,1,"Offer E",Yes,29.68,No,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.25,69.25,0,0,29.68,98.93,Loleta,95551,40.665952,-124.240051,"1,447",Female,75,No,0,2,Churned,Yes,75,4371,Attitude,"Attitude of support person"
1768-ZAIFU,0,1,None,No,0,No,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",25.2,25.2,0,0,0,25.2,"Rio Dell",95562,40.485849,-124.163234,"3,284",Female,74,No,0,1,Churned,Yes,67,5688,Competitor,"Competitor made better offer"
3793-MMFUH,0,13,None,Yes,19.03,Yes,"Fiber Optic",24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.05,1290,0,0,247.39,1537.39,Davis,95618,38.544002,-121.685559,648,Female,73,No,0,1,Churned,Yes,90,2230,Competitor,"Competitor made better offer"
6567-HOOPW,0,1,None,Yes,20.06,No,"Fiber Optic",24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.2,79.2,0,0,20.06,99.26,Folsom,95630,38.672638,-121.147403,"51,855",Female,69,No,0,3,Churned,Yes,76,4363,Competitor,"Competitor made better offer"
8621-MNIHH,1,34,None,Yes,2.88,Yes,"Fiber Optic",4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.25,3217.55,0,0,97.92,3315.47,Madison,95653,38.674276,-121.961866,844,Female,75,Yes,0,1,Churned,Yes,88,3369,Competitor,"Competitor had better devices"
5419-CONWX,0,4,None,Yes,12.68,No,"Fiber Optic",10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",99.8,442.85,0,0,50.72,493.57,"Pleasant Grove",95668,38.833554,-121.498102,901,Female,65,No,0,1,Churned,Yes,89,2268,Competitor,"Competitor had better devices"
7024-OHCCK,0,2,None,Yes,19.27,Yes,"Fiber Optic",18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.85,170.85,0,0,38.54,209.39,Sheridan,95681,38.984756,-121.345074,"1,219",Female,77,No,0,3,Churned,Yes,72,4193,Other,"Poor expertise of online support"
5357-TZHPP,0,9,None,Yes,30.8,Yes,"Fiber Optic",18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",84.4,732.5,0,0,277.2,1009.7,Wheatland,95692,39.043387,-121.409837,"3,600",Male,67,No,0,2,Churned,Yes,83,5745,Attitude,"Attitude of support person"
0506-LVNGN,0,5,None,Yes,42.33,No,"Fiber Optic",9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",75.55,349.65,0,0,211.65,561.3,"Rancho Cordova",95742,38.591134,-121.161585,299,Female,78,No,0,1,Churned,Yes,90,4028,Competitor,"Competitor had better devices"
9809-IMGCQ,0,22,"Offer D",Yes,40.18,Yes,"Fiber Optic",8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",96.7,2082.95,0,100,883.96,3066.91,"Canyon Dam",95923,40.171312,-121.120605,86,Male,65,No,0,1,Churned,Yes,93,4458,Competitor,"Competitor made better offer"
3254-YRILK,0,19,"Offer D",Yes,39.97,Yes,"Fiber Optic",9,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",88.2,1775.8,0,0,759.43,2535.23,Dobbins,95935,39.381174,-121.21191,614,Male,74,No,0,1,Churned,Yes,69,5683,Competitor,"Competitor had better devices"
0529-ONKER,0,15,"Offer D",Yes,46.38,Yes,"Fiber Optic",19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",75.65,1146.65,0,0,695.7,1842.35,"Forest Ranch",95942,40.077028,-121.494168,"1,351",Male,70,No,0,3,Churned,Yes,96,2099,Attitude,"Attitude of support person"
5240-IJOQT,0,1,None,Yes,11.34,Yes,"Fiber Optic",20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.7,74.7,0,0,11.34,86.04,"Grass Valley",95949,39.099204,-121.137962,"17,922",Male,69,No,0,1,Churned,Yes,88,3348,Competitor,"Competitor had better devices"
0661-XEYAN,0,1,None,No,0,No,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Mailed Check",25.8,25.8,0,20,0,45.8,"Nevada City",95959,39.333737,-120.858667,"17,269",Female,76,No,0,1,Churned,Yes,90,3884,Competitor,"Competitor had better devices"
2660-EMUBI,0,10,"Offer D",Yes,41.37,Yes,"Fiber Optic",14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.35,898.35,0,0,413.7,1312.05,Escondido,92027,33.141265,-116.967221,"48,690",Male,71,No,0,1,Churned,Yes,75,5353,Competitor,"Competitor made better offer"
7675-OZCZG,0,3,None,Yes,30.14,No,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",45,127.1,0,10,90.42,227.52,Fallbrook,92028,33.362575,-117.299644,"42,239",Female,76,No,0,3,Churned,Yes,77,4145,Competitor,"Competitor made better offer"
9391-EOYLI,1,12,"Offer D",Yes,6.97,No,"Fiber Optic",19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",80.45,950.2,0,0,83.64,1033.84,Lewiston,96052,40.704293,-122.803899,"1,845",Male,77,Yes,0,2,Churned,Yes,69,5374,Competitor,"Competitor made better offer"
2761-OCIAX,0,2,None,Yes,6.51,No,"Fiber Optic",11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.7,165.4,0,0,13.02,178.42,"Palo Cedro",96073,40.582399,-122.195512,"4,931",Male,74,No,0,2,Churned,Yes,81,2803,Competitor,"Competitor made better offer"
3068-OMWZA,0,1,None,Yes,49.6,Yes,"Fiber Optic",20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",88.8,88.8,0,10,49.6,148.4,"Round Mountain",96084,40.923558,-122.059933,459,Male,77,No,0,1,Churned,Yes,91,3106,Competitor,"Competitor made better offer"
4154-AQUGT,1,13,"Offer D",Yes,1.47,No,"Fiber Optic",5,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.05,1169.35,0,0,19.11,1188.46,"San Diego",92130,32.957195,-117.202542,"28,201",Male,76,Yes,0,1,Churned,Yes,82,3861,Competitor,"Competitor made better offer"
8017-LXHFA,0,23,"Offer D",Yes,31.17,No,"Fiber Optic",23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.75,2293.6,0,0,716.91,3010.51,"San Diego",92130,32.957195,-117.202542,"28,201",Female,77,No,0,2,Churned,Yes,95,2740,Competitor,"Competitor made better offer"
4248-QPAVC,1,17,"Offer D",Yes,36.82,Yes,"Fiber Optic",6,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.35,1463.45,0,0,625.94,2089.39,"San Diego",92130,32.957195,-117.202542,"28,201",Female,80,Yes,0,1,Churned,Yes,90,3209,Competitor,"Competitor made better offer"
4690-LLKUA,0,17,None,Yes,40.93,No,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",45.05,770.6,0,0,695.81,1466.41,"San Diego",92130,32.957195,-117.202542,"28,201",Male,68,No,0,1,Churned,Yes,93,3797,Competitor,"Competitor made better offer"
9490-DFPMD,0,42,None,Yes,9.53,Yes,"Fiber Optic",17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.65,3541.35,0,0,400.26,3941.61,"San Diego",92130,32.957195,-117.202542,"28,201",Female,79,No,0,2,Churned,Yes,90,4871,Competitor,"Competitor made better offer"
8580-AECUZ,0,1,None,Yes,42.3,No,"Fiber Optic",16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.1,79.1,0,0,42.3,121.4,"San Diego",92130,32.957195,-117.202542,"28,201",Male,65,No,0,3,Churned,Yes,92,5001,Competitor,"Competitor made better offer"
5047-LHVLY,0,1,"Offer E",Yes,39.78,No,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",50.15,50.15,0,0,39.78,89.93,"San Diego",92121,32.898613,-117.202937,"4,258",Male,68,No,0,2,Churned,Yes,91,3438,Competitor,"Competitor made better offer"
8375-DKEBR,0,1,"Offer E",Yes,34.51,No,"Fiber Optic",15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.6,69.6,0,0,34.51,104.11,"Hermosa Beach",90254,33.86532,-118.396336,"18,693",Female,72,No,0,1,Churned,Yes,96,3438,Competitor,"Competitor had better devices"
7279-BUYWN,0,41,None,Yes,27.95,Yes,"Fiber Optic",23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",113.2,4689.5,0,0,1145.95,5835.45,"Buena Park",90620,33.845706,-118.012204,"44,442",Female,66,No,0,1,Churned,Yes,89,3380,Attitude,"Attitude of support person"
7156-MHUGY,0,13,None,Yes,26.11,No,"Fiber Optic",4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",90.5,1201.15,29.84,140,339.43,1650.74,"Buena Park",90621,33.874224,-117.993368,"33,528",Male,68,No,0,1,Churned,Yes,76,5394,Competitor,"Competitor had better devices"
9606-PBKBQ,1,32,None,Yes,5.99,Yes,"Fiber Optic",23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",85,2642.05,49.57,0,191.68,2784.16,"Long Beach",90813,33.781086,-118.199049,"63,136",Male,69,Yes,0,1,Churned,Yes,94,4584,Attitude,"Attitude of support person"
3536-IQCTX,1,32,None,Yes,49.6,Yes,"Fiber Optic",10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",85.3,2661.1,0,0,1587.2,4248.3,"South Pasadena",91030,34.110444,-118.156957,"23,984",Male,76,Yes,0,1,Churned,Yes,75,2712,Competitor,"Competitor had better devices"
3132-TVFDZ,1,57,None,No,0,No,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",44.85,2572.95,12.07,0,0,2560.88,Glendale,91202,34.167926,-118.267539,"21,990",Male,70,Yes,0,2,Churned,Yes,82,5172,Attitude,"Attitude of support person"
8080-DDEMJ,0,1,"Offer E",Yes,15.28,No,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",45.1,45.1,0,0,15.28,60.38,Glendale,91204,34.136306,-118.26036,"17,015",Male,71,No,0,2,Churned,Yes,79,4499,Attitude,"Attitude of support person"
6702-OHFWR,0,1,"Offer E",No,0,No,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",43.3,43.3,0,0,0,43.3,Reseda,91335,34.200175,-118.540958,"68,018",Male,75,No,0,3,Churned,Yes,91,4972,Other,"Poor expertise of online support"
4510-PYUSH,0,38,None,Yes,26.1,No,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",57.15,2250.65,0,0,991.8,3242.45,Sylmar,91342,34.321621,-118.399841,"81,986",Female,67,No,0,1,Churned,Yes,75,3110,Attitude,"Attitude of support person"
8840-DQLGN,1,35,None,Yes,15.98,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.5,3653.35,0,0,559.3,4212.65,Burbank,91502,34.177267,-118.31003,"11,517",Female,65,Yes,0,1,Churned,Yes,81,4745,Attitude,"Attitude of support person"
4193-ORFCL,0,1,"Offer E",Yes,15.24,No,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",45.1,45.1,0,0,15.24,60.34,"North Hollywood",91606,34.187599,-118.387125,"45,358",Female,80,No,0,1,Churned,Yes,70,2740,Competitor,"Competitor had better devices"
7776-QWNFX,1,30,None,Yes,4.65,No,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",50.4,1527.5,0,0,139.5,1667,Chino,91710,33.990646,-117.663025,"75,319",Male,71,Yes,0,3,Churned,Yes,83,4795,Attitude,"Attitude of support person"
6689-TCZHQ,0,5,"Offer E",Yes,12.27,No,"Fiber Optic",20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,"Bank Withdrawal",78.95,378.4,0,0,61.35,439.75,Claremont,91711,34.127621,-117.717863,"34,716",Female,70,No,0,3,Churned,Yes,65,4054,Attitude,"Attitude of support person"
9497-QCMMS,0,1,"Offer E",Yes,30.17,Yes,"Fiber Optic",6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.55,93.55,0,0,30.17,123.72,"San Diego",92117,32.825086,-117.199424,"51,213",Male,73,No,0,1,Churned,Yes,81,5536,Competitor,"Competitor made better offer"
3424-NMNBO,1,58,None,Yes,49.38,Yes,"Fiber Optic",19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",108.85,6287.25,0,0,2864.04,9151.29,"San Diego",92117,32.825086,-117.199424,"51,213",Male,78,Yes,0,1,Churned,Yes,91,4739,Competitor,"Competitor made better offer"
4514-GFCFI,0,16,None,Yes,17.51,Yes,"Fiber Optic",7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.75,1350.15,0,0,280.16,1630.31,"San Diego",92117,32.825086,-117.199424,"51,213",Female,76,No,0,2,Churned,Yes,91,5136,Attitude,"Attitude of support person"
8000-REIQB,0,1,"Offer E",Yes,22.5,No,"Fiber Optic",27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",69.95,69.95,0,10,22.5,102.45,"San Diego",92117,32.825086,-117.199424,"51,213",Female,73,No,0,2,Churned,Yes,94,3208,Competitor,"Competitor made better offer"
4795-KTRTH,1,5,"Offer E",Yes,47.28,Yes,"Fiber Optic",11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",81,371.65,40.64,10,236.4,577.41,"San Diego",92122,32.85723,-117.209774,"34,902",Female,68,Yes,0,1,Churned,Yes,91,4287,Competitor,"Competitor made better offer"
9961-JBNMK,0,21,None,Yes,42.27,No,"Fiber Optic",7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",96.8,2030.3,10.2,0,887.67,2907.77,"Desert Center",92239,33.889605,-115.257009,964,Male,79,No,0,1,Churned,Yes,87,4317,Dissatisfaction,"Product dissatisfaction"
6179-GJPSO,0,43,None,Yes,31.83,No,"Fiber Optic",10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",108.15,4600.7,0,0,1368.69,5969.39,Escondido,92027,33.141265,-116.967221,"48,690",Female,67,No,0,1,Churned,Yes,86,2833,Competitor,"Competitor made better offer"
8290-YWKHZ,1,32,None,Yes,33.74,Yes,"Fiber Optic",6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.2,2931,17.88,0,1079.68,3992.8,Fallbrook,92028,33.362575,-117.299644,"42,239",Female,69,Yes,0,3,Churned,Yes,90,5247,Competitor,"Competitor made better offer"
8051-HJRLT,0,1,"Offer E",Yes,18.2,No,"Fiber Optic",13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.55,70.55,0,0,18.2,88.75,Wrightwood,92397,34.358321,-117.618263,"4,253",Female,72,No,0,3,Churned,Yes,82,2146,Attitude,"Attitude of service provider"
4021-RQSNY,1,29,None,Yes,25.78,Yes,"Fiber Optic",28,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",98.5,3004.15,37.55,40,747.62,3754.22,"Moreno Valley",92555,33.907361,-117.109972,"12,743",Male,75,Yes,0,3,Churned,Yes,72,5137,Attitude,"Attitude of service provider"
9061-TIHDA,1,13,None,Yes,31.7,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.25,1233.65,48.09,0,412.1,1597.66,Murrieta,92563,33.581045,-117.14719,"18,311",Male,67,Yes,0,1,Churned,Yes,90,2982,Competitor,"Competitor had better devices"
8699-ASUFO,1,7,None,Yes,8.92,Yes,"Fiber Optic",17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",74.4,527.9,32.46,0,62.44,557.88,Nuevo,92567,33.82769,-117.102244,"7,344",Male,72,Yes,0,3,Churned,Yes,96,4969,Attitude,"Attitude of service provider"
4695-WJZUE,0,2,None,Yes,21.57,Yes,"Fiber Optic",28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",88.55,179.25,0,0,43.14,222.39,Irvine,92606,33.703976,-117.824172,"17,621",Female,68,No,0,1,Churned,Yes,80,3685,Competitor,"Competitor had better devices"
3988-RQIXO,0,1,None,Yes,43.61,No,"Fiber Optic",2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",91.3,91.3,0,0,43.61,134.91,"Corona Del Mar",92625,33.600987,-117.862734,"13,422",Female,68,No,0,3,Churned,Yes,71,2371,Attitude,"Attitude of service provider"
5931-FLJJF,1,7,None,Yes,16.05,No,"Fiber Optic",22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",70.1,467.55,20.23,0,112.35,559.67,"Midway City",92655,33.744439,-117.98588,"8,660",Male,75,Yes,0,2,Churned,Yes,83,3669,Attitude,"Attitude of service provider"
3207-OYBWH,1,57,None,Yes,49.91,Yes,"Fiber Optic",21,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.25,5427.05,12.59,0,2844.87,8259.33,"Newport Beach",92661,33.601309,-117.902304,"4,242",Male,74,Yes,0,2,Churned,Yes,86,6259,Attitude,"Attitude of support person"
7216-EWTRS,4,1,None,Yes,17.35,Yes,"Fiber Optic",23,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.8,100.8,0,0,17.35,118.15,"Newport Beach",92663,33.62251,-117.927024,"22,133",Female,78,Yes,0,1,Churned,Yes,65,3128,Attitude,"Attitude of service provider"
2528-HFYZX,2,17,None,Yes,1.05,No,"Fiber Optic",8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",76.45,1233.4,0,0,17.85,1251.25,"Santa Ana",92706,33.765893,-117.881533,"37,879",Male,66,Yes,0,1,Churned,Yes,92,3266,Competitor,"Competitor had better devices"
4140-MUHUG,0,3,None,Yes,18.38,No,"Fiber Optic",20,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",86.85,220.95,0,0,55.14,276.09,"Oak View",93022,34.404544,-119.302118,"6,503",Female,73,No,0,2,Churned,Yes,70,3561,Attitude,"Attitude of service provider"
1587-FKLZB,1,66,"Offer A",Yes,28.86,Yes,"Fiber Optic",25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",99.5,6822.15,0,0,1904.76,8726.91,"Santa Barbara",93101,34.419203,-119.710008,"31,727",Male,79,Yes,0,1,Churned,Yes,96,4479,Competitor,"Competitor had better devices"
5440-FLBQG,1,69,"Offer A",Yes,48.88,Yes,"Fiber Optic",4,No,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",108.4,7318.2,0,0,3372.72,10690.92,"Santa Barbara",93110,34.437945,-119.77191,"15,757",Male,69,Yes,0,3,Churned,Yes,73,4708,Attitude,"Attitude of service provider"
2774-LVQUS,2,15,None,Yes,44.13,Yes,"Fiber Optic",3,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",83.05,1258.3,0,110,661.95,2030.25,Temecula,92592,33.507255,-117.029473,"46,171",Female,65,Yes,0,3,Churned,Yes,70,2596,Competitor,"Competitor made better offer"
4612-THJBS,0,56,None,Yes,34.58,Yes,"Fiber Optic",4,No,Yes,Yes,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",104.75,5510.65,0,0,1936.48,7447.13,"Terra Bella",93270,35.939068,-119.043666,"5,868",Female,68,No,0,3,Churned,Yes,93,5605,Attitude,"Attitude of service provider"
4094-NSEDU,0,21,None,Yes,21.15,Yes,"Fiber Optic",9,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.25,1973.75,0,0,444.15,2417.9,Temecula,92592,33.507255,-117.029473,"46,171",Female,79,No,0,2,Churned,Yes,73,4819,Competitor,"Competitor made better offer"
1846-XWOQN,0,1,None,Yes,47.97,No,"Fiber Optic",8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.15,70.15,0,0,47.97,118.12,Bradley,93426,35.842889,-121.004862,"1,363",Female,80,No,0,2,Churned,Yes,71,2825,Competitor,"Competitor made better offer"
3757-NJYBX,3,32,None,Yes,7.92,Yes,"Fiber Optic",3,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,"Bank Withdrawal",106.35,3520.75,0,0,253.44,3774.19,Nipomo,93444,35.050345,-120.489599,"15,405",Male,77,Yes,0,2,Churned,Yes,65,4113,Other,Moved
9898-KZQDZ,1,40,None,Yes,49.5,Yes,"Fiber Optic",20,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",94.55,3640.45,0,0,1980,5620.45,"Lee Vining",93541,37.890145,-119.184087,504,Female,65,Yes,0,1,Churned,Yes,95,5676,Competitor,"Competitor had better devices"
8263-JQAIK,0,2,None,No,0,No,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",24.45,47.5,0,0,0,47.5,Palmdale,93591,34.598221,-117.79593,"6,787",Male,66,No,0,3,Churned,Yes,77,5573,Competitor,"Competitor offered more data"
2205-YMZZJ,0,7,None,Yes,39.51,Yes,"Fiber Optic",13,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",84.8,546.95,0,0,276.57,823.52,Clovis,93612,36.814539,-119.711868,"33,856",Male,75,No,0,3,Churned,Yes,70,2015,Competitor,"Competitor made better offer"
1254-IZEYF,0,31,None,Yes,39.36,Yes,"Fiber Optic",4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",99.95,3186.65,0,0,1220.16,4406.81,Cutler,93615,36.497895,-119.285484,"5,519",Female,74,No,0,3,Churned,Yes,96,5362,Competitor,"Competitor made better offer"
9221-OTIVJ,0,14,None,Yes,29.96,Yes,"Fiber Optic",7,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",104.85,1531.4,0,0,419.44,1950.84,Dunlap,93621,36.789213,-119.140338,506,Female,80,No,0,1,Churned,Yes,86,2292,Dissatisfaction,"Product dissatisfaction"
5908-QMGOE,0,15,None,Yes,23.53,Yes,"Fiber Optic",9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",74.2,1133.9,43.31,0,352.95,1443.54,Fowler,93625,36.625792,-119.672483,"5,635",Male,74,No,0,1,Churned,Yes,80,4553,Competitor,"Competitor had better devices"
0397-GZBBC,0,59,None,Yes,10.78,Yes,"Fiber Optic",15,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.85,5574.75,8.13,0,636.02,6202.64,"South Dos Palos",93665,36.959731,-120.653519,343,Male,70,Yes,0,2,Churned,Yes,85,5390,Price,"Price too high"
7641-EUYET,3,46,None,Yes,49.11,Yes,"Fiber Optic",17,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.7,4541.2,46.64,0,2259.06,6753.62,Tranquillity,93668,36.635661,-120.288644,"1,130",Male,76,Yes,0,1,Churned,Yes,72,5712,Dissatisfaction,"Product dissatisfaction"
8922-LIEGH,0,25,None,Yes,36.36,Yes,"Fiber Optic",6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.7,2187.55,23.33,0,909,3073.22,Jolon,93928,35.930782,-121.189757,254,Female,72,No,0,3,Churned,Yes,82,4078,Dissatisfaction,"Poor expertise of online support"
8245-UMPYT,0,16,None,Yes,32.11,Yes,"Fiber Optic",14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",96.4,1581.2,47.2,0,513.76,2047.76,Lockwood,93932,35.989792,-121.055933,538,Female,66,No,0,3,Churned,Yes,80,2688,Dissatisfaction,"Poor expertise of phone support"
5186-SAMNZ,0,1,None,Yes,41.2,No,"Fiber Optic",15,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",69.5,69.5,0,80,41.2,190.7,Marina,93933,36.689582,-121.758398,"21,759",Male,75,No,0,2,Churned,Yes,77,3273,Price,"Price too high"
5373-SFODM,1,36,None,Yes,24.54,Yes,"Fiber Optic",5,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",85.25,3132.75,0,0,883.44,4016.19,"San Lucas",93954,36.125529,-120.864443,521,Male,65,Yes,0,2,Churned,Yes,82,3041,Dissatisfaction,"Product dissatisfaction"
0022-TCJCI,0,45,None,Yes,10.67,No,DSL,17,Yes,No,Yes,No,No,Yes,No,Yes,"One Year",No,"Credit Card",62.7,2791.5,0,0,480.15,3271.65,"Daly City",94015,37.680844,-122.48131,"63,337",Male,79,No,0,1,Churned,Yes,92,2654,Dissatisfaction,"Limited range of services"
